category,extra_report,source,canonical_report,severity,reason
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1380-DD-slice-073-report.md,00-books/Kenya Hara：《Designing Design》，2007/77-73.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137242-73-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1381-DD-slice-074-report.md,00-books/Kenya Hara：《Designing Design》，2007/78-74.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137243-74-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1382-DD-slice-075-report.md,00-books/Kenya Hara：《Designing Design》，2007/79-75.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137244-75-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1383-DD-slice-076-report.md,00-books/Kenya Hara：《Designing Design》，2007/80-76.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137245-76-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1384-DD-slice-077-report.md,00-books/Kenya Hara：《Designing Design》，2007/81-77.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137246-77-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1385-DD-slice-078-report.md,00-books/Kenya Hara：《Designing Design》，2007/82-78.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137247-78-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1386-DD-slice-079-report.md,00-books/Kenya Hara：《Designing Design》，2007/83-79.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137248-79-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1387-DD-slice-080-report.md,00-books/Kenya Hara：《Designing Design》，2007/84-80.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137249-80-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1388-DD-slice-081-report.md,00-books/Kenya Hara：《Designing Design》，2007/85-81.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137250-81-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1389-DD-slice-082-report.md,00-books/Kenya Hara：《Designing Design》，2007/86-82.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137251-82-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1390-DD-slice-083-report.md,00-books/Kenya Hara：《Designing Design》，2007/87-83.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137252-83-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1391-DD-slice-084-report.md,00-books/Kenya Hara：《Designing Design》，2007/88-84.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137253-84-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1392-DD-slice-085-report.md,00-books/Kenya Hara：《Designing Design》，2007/89-85.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137254-85-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1393-DD-slice-086-report.md,00-books/Kenya Hara：《Designing Design》，2007/90-86.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137255-86-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1394-DD-slice-087-report.md,00-books/Kenya Hara：《Designing Design》，2007/91-87.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137256-87-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1395-DD-slice-088-report.md,00-books/Kenya Hara：《Designing Design》，2007/92-88.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137257-88-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1396-DD-slice-089-report.md,00-books/Kenya Hara：《Designing Design》，2007/93-89.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137258-89-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1397-DD-slice-090-report.md,00-books/Kenya Hara：《Designing Design》，2007/94-90.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137259-90-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1398-DD-slice-091-report.md,00-books/Kenya Hara：《Designing Design》，2007/95-91.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137260-91-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1399-DD-slice-092-report.md,00-books/Kenya Hara：《Designing Design》，2007/96-92.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137261-92-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1400-DD-slice-093-report.md,00-books/Kenya Hara：《Designing Design》，2007/97-93.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137262-93-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1401-DD-slice-094-report.md,00-books/Kenya Hara：《Designing Design》，2007/98-94.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137263-94-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Kenya Hara：《Designing Design》，2007/B1402-DD-slice-095-report.md,00-books/Kenya Hara：《Designing Design》，2007/99-95.md,00-books-result/Kenya Hara：《Designing Design》，2007/B44137264-95-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0321-notes-on-contributors-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0321-Notes-on-Contributors-OCR-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/04-NOTES ON CONTRIBUTORS.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0321-notes-on-contributors-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0298-Sex-Birth-Nurture-Quilted-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/11-Sex, Birth and Nurture Unto DeathPatching Together Quilted B.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/11-Sex, Birth and Nurture Unto DeathPatching Together Quilted B-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0301-genteel-craft-subversion-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/14-The Genteel Craft of Subversion.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/14-The Genteel Craft of Subversion-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0303-gender-class-pipe-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/16-Gender, class and the pipe.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/16-Gender, class and the pipe-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0305-Seduced-by-Archive-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/18-Seduced by the Archive.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/18-Seduced by the Archive-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0307-war-national-identity-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/20-War and national identity.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/20-War and national identity-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/21-'Magic Toyshops'-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/21-'Magic Toyshops'.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0308-magic-toyshops-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/22-Mediating Relationships-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/22-Mediating Relationships.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0309-mediating-relationships-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/23-Material Memories-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/23-Material Memories.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0310-material-memories-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/26-Ecological destruction-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/26-Ecological destruction.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0313-ecological-destruction-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/27-BIBLIOGRAPHY-report.md","00-books/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/27-BIBLIOGRAPHY.md","00-books-result/Love objects _ emotion, design, and material culture -- Anna Moran (Editor), Sor/B0314-bibliography-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/MINDELL, DAVID A. Automation's Finest Hour Radar and System Integration in World/B0352-Training-Automatic-Control-report.md","00-books/MINDELL, DAVID A. Automation's Finest Hour Radar and System Integration in World/03-8. Assist in training programs AUTOMATIC CONTROL's.md","00-books-result/MINDELL, DAVID A. Automation's Finest Hour Radar and System Integration in World/03-8. Assist in training programs AUTOMATIC CONTROL's-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Margolin：《World history of design》/B3526-Chapter-37-Partial-Duplicate-Introduction-to-Vichy-report.md,00-books/Margolin：《World history of design》/38-Chapter 37 World War II1939-1945.md,00-books-result/Margolin：《World history of design》/B44137669-Chapter-37-World-War-II1939-1945-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Margolin：《World history of design》/B3527-Chapter-37-Partial-Duplicate-Vichy-to-Mexico-report.md,00-books/Margolin：《World history of design》/39-LE COMITÉ D'ACTION ANTIBOLCHEVIQUEVENUE DE L'OPERA.md,00-books-result/Margolin：《World history of design》/B44137670-LE-COMITÉ-D-ACTION-ANTIBOLCHEVIQUEVENUE-DE-L-OPERA-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Margolin：《World history of design》/B3528-Chapter-37-Mexico-End-Bibliography-and-Index-Duplicate-report.md,00-books/Margolin：《World history of design》/40-ELNAZISMO CONFERENCIARAZAS DE 1º Y DE 2ª CLASEORADOR.md,00-books-result/Margolin：《World history of design》/B44137671-ELNAZISMO-CONFERENCIARAZAS-DE-1º-Y-DE-2ª-CLASEORADOR-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/Personas, Participatory Design and Product Development An Infrastructure for Engagement/B0359-benefits-risks-personas-report.md","00-books/Personas, Participatory Design and Product Development An Infrastructure for Engagement/02-Benefits of personas Risks of personas.md","00-books-result/Personas, Participatory Design and Product Development An Infrastructure for Engagement/02-Benefits of personas Risks of personas-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0361-Pioneers-Modern-Design-01-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design-report.md,P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0361-pioneers-modern-design-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design-report.md,P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0362-Pioneers-Modern-Design-02-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/01-Pioneers of Modern Design-report.md,P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0363-foreword-first-edition-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/03-Foreword to the First Edition.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/03-Foreword to the First Edition-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0364-foreword-second-edition-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/04-Foreword to the Second Edition.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/04-Foreword to the Second Edition-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/B0365-Foreword-Pelican-Edition-report.md,00-books/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/05-Foreword to the Pelican Edition.md,00-books-result/Pioneers Of Modern Design -- Nikolaus Pevsner -- 79d1b31976f272a671ce2a3b7a2db14/05-Foreword to the Pelican Edition-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/B0371-About-Authors-report.md,00-books/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/01-About the Authors.md,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/01-About the Authors-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/05-FINLAND NORWAY-report.md,00-books/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/05-FINLAND NORWAY.md,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/B0375-Finland-Norway-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/B0391-Something-Old-New-Stolen-report.md,"00-books/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/32-Something Old, Something New,Something Stolen, Som.md","00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/32-Something Old, Something New,Something Stolen, Som-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/B0393-Artistic-Accord-Photogenic-report.md,00-books/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/36-AN ARTISTIC ACCORD PHOTOGENIC DESIGN.md,00-books-result/Scandinavian Design Alternative Histories (Kjetil Fallan (editor))/36-AN ARTISTIC ACCORD PHOTOGENIC DESIGN-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0464-Guide-Further-Reading-final-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0467-Guide-Further-Reading-01-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0475-Guide-Further-Reading-02-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0482-Guide-Further-Reading-03-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0488-Guide-Further-Reading-04-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0496-Guide-Further-Reading-05-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0503-Guide-Further-Reading-06-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0512-Guide-Further-Reading-07-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0519-Guide-Further-Reading-08-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0525-Guide-Further-Reading-09-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0532-Guide-Further-Reading-10-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/11-GUIDE TO FURTHER READING.md","00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0539-Guide-Further-Reading-11-report.md",P3,同一源文共有 12 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0742-Further-Reading-Part-II-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/14-FURTHER READING FOR PART I.md","00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0724-Further-Reading-Part-I-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0736-Further-Reading-Part-II-Section-2-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/22-FURTHER READING FOR PART II, SECTION 1.md","00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0729-Further-Reading-Part-II-Section-1-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0740-Ecological-Design-Critique-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/35-ECOLOGICAL DESIGN A NEW CRITIQUE.md","00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44140893-ECOLOGICAL-DESIGN-A-NEW-CRITIQUE-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0741-Ethics-Aesthetics-Design-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/37-ETHICS, AESTHETICS, AND DESIGN.md","00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B44140894-ETHICS-AESTHETICS-AND-DESIGN-report.md",P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0777-Reynolds-Miscellany-01-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/18-REYNOLDS'S MISCELLANY.md","00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0784-Reynolds-Miscellany-04-report.md",P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0778-Reynolds-Miscellany-02-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/18-REYNOLDS'S MISCELLANY.md","00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0784-Reynolds-Miscellany-04-report.md",P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0779-Reynolds-Miscellany-03-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/18-REYNOLDS'S MISCELLANY.md","00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0784-Reynolds-Miscellany-04-report.md",P3,同一源文共有 4 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0780-London-Journal-01-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/26-LONDON JOURNAL.md","00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0787-London-Journal-03-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,"00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0785-London-Journal-02-report.md","00-books/The printed image and the transformation of popular culture, 1790-1860 (Anderson/26-LONDON JOURNAL.md","00-books-result/The printed image and the transformation of popular culture, 1790-1860 (Anderson/B0787-London-Journal-03-report.md",P3,同一源文共有 3 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1019-Graphics-on-the-Left-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/39-Graphics on the left.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1162-Graphics-on-the-left-report.md,P3,同一源文共有 2 份报告；该文件不是建议主报告
duplicate_noncanonical,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B0899-Chapters-in-Books-report.md,00-books/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/76-Chapters in books.md,00-books-result/World History Of Design - Volume 2_ World War I To World War -- Victor Margolin/B1110-Chapters-in-books-report.md,P3,同一源文共有 3 份报告；该文件不是建议主报告
