action,report,source,match_method,score
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144886-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-152-body-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_152_body_ILLUSTRATIONS___CONTRIBUTORS.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144887-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-153-bibli-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_153_bibliography_BIBLIOGRAPHY___INDEX___CRAFT_A.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144888-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-15-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_15_preface_THE_IDEAL_BOOK_William_Morris_.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144889-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-16-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_16_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144890-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-17-body-1-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_17_body_10._Eidelberg,__Colonna,__p._3.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144891-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-18-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_18_preface_THE_ART_AND_CRAFT_OF_THE_MACHI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144892-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-19-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_19_bibliography_GUIDE_TO_FURTHER_READING.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144893-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-20-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_20_preface_SECTION_3___INTRODUCTION___Reb.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144894-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-21-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_21_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144895-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-22-body-O-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_22_body_ORNAMENT_AND_CRIME___Adolf_Loo.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144896-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-23-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_23_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144897-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-24-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_24_body_THE_COLORISTES_AND_CHARLES-EDO.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144898-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-25-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_25_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144899-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-26-body-F-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_26_body_FROM_WORKSHOP_TO_LABORATORY,_F.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144900-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-27-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_27_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144901-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-28-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_28_body_THE_SEARCH_FOR_AN_AMERICAN_DES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144902-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-29-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_29_bibliography_NOTES___GUIDE_TO_FURTHER_READI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144903-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-30-body-S-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_30_body_SECTION_4.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144904-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-31-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_31_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144905-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-32-body-G-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_32_body_Grace_Lees-Maffei___UTILITY_FU.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144906-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-33-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_33_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144907-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-34-body-H-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_34_body_'HERE_IS_THE_MODERN_WORLD_ITSE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144908-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-35-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_35_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144909-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-36-body-2-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_36_body_21_POPULUXE_Thomas_Hine_(1987).md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144910-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-37-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_37_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144911-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-38-body-A-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_38_body_ALL_THAT_GLITTERS_IS_NOT_STAIN.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144912-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-39-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_39_bibliography_GUIDE_TO_FURTHER_READING.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144913-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-40-body-S-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_40_body_SECTION_5.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144914-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-41-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_41_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144915-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-42-body-R-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_42_body_Rebecca_Houze___A_SIGNIFICANCE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144916-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-43-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_43_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144917-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-44-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_44_body_THE_ECSTASY_OF_COMMUNICATION_J.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144918-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-45-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_45_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144919-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-46-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_46_body_THERE_IS_NO_KITSCH,_THERE_IS_O.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144920-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-47-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_47_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144921-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-48-body-D-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_48_body_DECONSTRUCTION_AND_GRAPHIC_DES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144922-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-49-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_49_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144923-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-50-body-W-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_50_body_WHAT_WAS_PHILIPPE_STARCK_THINK.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144924-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-51-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_51_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144925-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-52-body-F-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_52_body_FABRICATING_IDENTITIES__SURVIV.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144926-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-53-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_53_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144927-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-54-body-C-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_54_body_CHANGING_TIMES,_CHANGING_STYLE.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144928-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-55-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_55_bibliography_NOTES___GUIDE_TO_FURTHER_READI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144929-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-56-body-S-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_56_body_SECTION_6.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144930-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-57-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_57_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144931-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-58-body-R-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_58_body_Rebecca_Houze___OPERATING_MANU.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144932-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-59-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_59_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144933-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-60-body-D-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_60_body_DO-IT-YOURSELF_MURDER__THE_SOC.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144934-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-61-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_61_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144935-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-62-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_62_preface_INTRODUCTION_TO_THE_GREEN_CONS.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144936-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-63-body-J-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_63_body_Joel_Makower,_John_Elkington_a.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144937-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-64-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_64_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144938-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-65-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_65_body_THE_HANNOVER_PRINCIPLES__DESIG.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144939-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-66-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_66_bibliography_NOTES___GUIDE_TO_FURTHER_READI.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144940-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-67-body-P-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_67_body_PART_II_METHODS_AND_THEMES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144941-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-68-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_68_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144942-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-69-body-G-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_69_body_Grace_Lees-Maffei___SECTION_7.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144943-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-70-prefac-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_70_preface_INTRODUCTION.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144944-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-71-body-G-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_71_body_Grace_Lees-Maffei___TAKING_STO.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144945-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-72-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_72_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144946-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-73-body-T-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_73_body_THE_STATE_OF_DESIGN_HISTORY,_P.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144947-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-74-biblio-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_74_bibliography_NOTES.md",new_report_for_uncovered_source,
create_missing_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B44144948-The-design-history-reader-Grace-Lees-Maffei-Rebecca-Houze-eds-New-York-75-body-D-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York_75_body_DESIGN_HISTORY_AND_THE_HISTORY.md",new_report_for_uncovered_source,
